timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-22T20:00:00.000Z,San Francisco,23.34126286,5032.258576,24.85678772,1644.298198,46.96708492,964.0381289
2015-03-22T21:00:00.000Z,San Francisco,23.49264201,5557.760028,24.98746192,1631.762831,45.15060564,1217.561082
2015-03-22T22:00:00.000Z,San Francisco,23.09622832,4888.254828,23.96057022,1600.495389,44.41128914,1071.164021
2015-03-22T23:00:00.000Z,San Francisco,22.26675029,3446.96161,23.6505283,1638.486622,45.6104725,1230.093934
2015-03-23T00:00:00.000Z,San Francisco,21.02661426,1840.151772,23.54516272,1607.698887,47.66820628,1343.903778
2015-03-23T01:00:00.000Z,San Francisco,20.00933499,896.1933262,23.76461302,1536.898894,51.67080893,903.2606153
2015-03-23T02:00:00.000Z,San Francisco,18.98514147,53.45480343,24.74456097,1527.196955,57.77903979,904.6601986
2015-03-23T03:00:00.000Z,San Francisco,18.5245615,1.22351901,25.05863361,1490.902031,59.98490936,1135.294665
2015-03-23T04:00:00.000Z,San Francisco,18.29069425,0.773243275,24.85543897,1529.968483,61.61286268,1044.945996
2015-03-23T05:00:00.000Z,San Francisco,18.05955087,0.406558485,24.63619852,1503.863699,66.24080309,992.664016
2015-03-23T06:00:00.000Z,San Francisco,18.473279,0.319693487,24.74362464,1516.536669,64.92275744,957.694573
2015-03-23T07:00:00.000Z,San Francisco,18.72584815,0.028619529,24.99186759,1490.210798,63.73221559,841.4227049
2015-03-23T08:00:00.000Z,San Francisco,18.55951286,0.070701883,24.70012702,1475.039877,62.82160492,856.8402143
2015-03-23T09:00:00.000Z,San Francisco,18.17967404,0.059837072,24.66445641,1486.997885,63.47657597,866.0987349
2015-03-23T10:00:00.000Z,San Francisco,17.76812994,0.032183908,24.8075433,1495.356614,63.4094194,844.1038021
2015-03-23T11:00:00.000Z,San Francisco,17.44302132,0.047619048,24.63983302,1494.046159,63.13532573,830.0490796
2015-03-23T12:00:00.000Z,San Francisco,17.34512052,0.074622493,24.74872523,1483.581327,63.09529082,861.1379013
2015-03-23T13:00:00.000Z,San Francisco,17.43747011,1.395002816,25.44905565,1550.725346,62.7539184,944.157989
2015-03-23T14:00:00.000Z,San Francisco,17.89291916,327.9578611,26.46583533,1540.501278,61.77939469,930.9834125
2015-03-23T15:00:00.000Z,San Francisco,18.912204,1108.552437,27.0301231,1540.081247,57.95483703,915.5300794
2015-03-23T16:00:00.000Z,San Francisco,19.616197,2157.777377,25.67495511,1519.166812,52.8283872,876.5373677
2015-03-23T17:00:00.000Z,San Francisco,20.72998682,3333.515958,24.05106767,1548.946048,44.48215089,911.9067391
2015-03-23T18:00:00.000Z,San Francisco,21.76891307,3952.313834,21.95844894,1577.0826,33.8456245,844.3329019
2015-03-23T19:00:00.000Z,San Francisco,22.55338984,4506.551281,21.70806935,1567.576434,32.41748845,872.1009893
2015-03-23T20:00:00.000Z,San Francisco,22.83726683,5378.312224,21.45435813,1591.173915,32.39961831,975.1666008
2015-03-23T21:00:00.000Z,San Francisco,23.20147738,5087.355478,21.34899901,1573.022475,30.90240703,981.52878
2015-03-23T22:00:00.000Z,San Francisco,22.56820629,3946.312,20.9462568,1605.979932,31.10552354,1009.225609
2015-03-23T23:00:00.000Z,San Francisco,22.32056755,4113.727879,20.87362609,1589.01636,32.64963113,934.813006
2015-03-24T00:00:00.000Z,San Francisco,20.86611186,2159.138162,21.51558908,1549.322566,37.57975406,904.9495457
2015-03-24T01:00:00.000Z,San Francisco,18.53601835,802.6614216,21.73863125,1526.036219,44.25926918,816.4342386
2015-03-24T02:00:00.000Z,San Francisco,17.51567245,63.25590612,22.46165263,1506.19025,46.79786103,871.5301956
2015-03-24T03:00:00.000Z,San Francisco,17.20668975,1.931034483,21.94033541,1497.477858,47.96074263,872.4916293
2015-03-24T04:00:00.000Z,San Francisco,17.19746046,1.861481481,22.18372782,1454.610159,50.16010126,875.0468881
2015-03-24T05:00:00.000Z,San Francisco,17.33778359,1.730421456,22.41320057,1480.36845,50.54620999,833.0852785
2015-03-24T06:00:00.000Z,San Francisco,17.28662296,1.381078691,22.0073429,1515.652383,50.38038591,858.8806373
2015-03-24T07:00:00.000Z,San Francisco,17.42911049,0.813300493,21.96081236,1483.795653,49.02563957,846.0523353
2015-03-24T08:00:00.000Z,San Francisco,17.4228793,0.691471264,22.10887177,1508.297067,48.73134086,899.9525098
2015-03-24T09:00:00.000Z,San Francisco,17.42095612,0.737504444,22.62780957,1510.103615,49.06168605,893.552287
2015-03-24T10:00:00.000Z,San Francisco,17.14175783,0.58987069,23.60032134,1567.419808,51.24566047,881.2555608
2015-03-24T11:00:00.000Z,San Francisco,17.30485846,0.548101707,23.45322424,1486.963014,52.64007192,922.8180439
2015-03-24T12:00:00.000Z,San Francisco,17.33748279,0.48983908,23.96264791,1461.152436,55.34472951,891.9004919
2015-03-24T13:00:00.000Z,San Francisco,17.70165093,2.081134455,24.59625696,1469.846171,55.81562795,933.1040652
2015-03-24T14:00:00.000Z,San Francisco,17.56375289,193.4911965,26.49460022,1505.678711,58.13535217,981.8646436
